Price,Close,High,Low,Open,Volume
Date,,,,,
1/3/2023,366.0691223144531,371.4618075052157,363.1949186189587,369.48160298932663,74850700
1/4/2023,368.8951721191406,370.93304981286974,365.2808052899679,368.3376218305615,85934100
1/5/2023,364.6849060058594,367.04961089547925,364.0889260962027,366.9342637304482,76970500
1/6/2023,373.0478516,374.1725449520528,364.71369723961243,367.7897288196835,104189600
1/9/2023,372.8363952636719,378.4502111850601,372.6537818207894,375.24918087816104,73978100
1/10/2023,375.4510498046875,375.5183454272887,371.3079980261493,372.2500487360848,65358100
1/11/2023,380.1996765136719,380.2765941727516,376.22005305330094,377.0371345019458,68881100
1/12/2023,381.5838928222656,383.05462766402485,377.21976916675254,381.3051469866937,90157700
1/13/2023,383.0641784667969,383.6409434482731,378.1040465628782,378.3731996428357,63903900
1/17/2023,382.36248779296875,384.7272215523522,381.6799976439543,383.0450072774721,62677300
1/18/2023,376.3257751464844,384.6215000897915,376.1239176301297,383.55450959642553,99632300
1/19/2023,373.58612060546875,375.9315806997768,372.25956993864435,374.2782033859137,86958900
1/20/2023,380.54571533203125,380.69952130177495,373.3362255124201,374.98960301780386,91806400
1/23/2023,385.1117248535156,387.0534702139708,380.39190867323447,381.35317398077467,84178800
1/24/2023,384.6983947753906,385.61157923279035,382.23755789038205,383.4295175059516,59524900
1/25/2023,384.84259033203125,385.17903907302156,378.315590364586,380.6130286416279,84800300
1/26/2023,389.0721435546875,389.2355715689227,384.53497000924045,387.5148984088141,72287400
1/27/2023,389.9661560058594,392.35010485384606,387.8129308112218,388.0244103810875,68346200
1/30/2023,385.07330322265625,389.4374563543724,384.7753132953742,387.1976915435842,74202000
1/31/2023,390.7351379394531,390.78318947127025,385.2462918392246,385.5923626089722,86811800
2/1/2023,394.8877868652344,397.64664301137975,386.7651124067299,389.51431717670346,101459200
2/2/2023,400.6361999511719,402.1069348680651,396.8872706861001,398.79055744002517,101654500
2/3/2023,396.37774658203125,400.818787510041,395.1665429342146,395.6471755772544,94736800
2/6/2023,393.9553527832031,395.35882127051354,392.2923825560251,393.91692329199503,60295300
2/7/2023,399.1077880859375,400.3574213852453,391.78295035245776,393.0325836517656,90990700
2/8/2023,394.74359130859375,398.47330538262435,394.0514791161398,397.1275398238218,76227500
2/9/2023,391.32147216796875,398.5117468918236,390.09105380546026,398.35794092957406,78694900
2/10/2023,392.23468017578125,392.6191804080484,389.3220476465138,390.13909963927375,70769700
2/13/2023,396.8391418457031,396.97373306906144,392.4269376283513,392.88835553423695,64913500
2/14/2023,396.6565246582031,398.9731481995332,392.6864943036978,395.3107297793623,88389300
2/15/2023,397.9446105957031,398.02149891037635,393.6092948018598,394.45521294070613,61555700
2/16/2023,392.46539306640625,396.9160560713669,392.3308311796985,392.9556477537095,76431500
2/17/2023,391.4848937988281,391.72521011052794,388.39921123505167,390.3313637684741,89257800
2/21/2023,383.6313781738281,388.5050004519839,383.37184709473024,387.4476027187317,82655900
2/22/2023,383.10272216796875,385.59239604305503,381.6415799797693,384.0447434887899,83742300
2/23/2023,385.140625,386.620982031087,380.9014407760876,386.0057580520141,96242400
2/24/2023,381.0263672,381.86266335503956,378.39250949469886,380.1035606580243,108194400
2/27/2023,382.3240966796875,385.74619914411034,381.38204603041686,384.3811893735747,80444700
2/28/2023,380.9111022949219,383.8141137413626,380.80534782827993,381.84353106668715,96438600
3/1/2023,379.4498291015625,381.3243080421548,378.1425224642881,380.09388971599026,99706800
3/2/2023,382.40093994140625,383.2468580842527,377.13319562899125,377.4696443451899,85127800
3/3/2023,388.5338439941406,388.7837823723887,383.5737112700418,384.22736466723944,90120000
3/6/2023,388.802978515625,391.66755968109305,388.3608046899115,389.36049948409084,72795900
3/7/2023,382.84307861328125,388.9951993290496,382.22788414299583,388.75488303032387,108310600
3/8/2023,383.468017578125,384.22739614495305,381.22825270223365,382.9585480745283,74746600
3/9/2023,376.39306640625,385.9288317963225,375.4029642473178,384.2562101022739,111945300
3/10/2023,370.9619445800781,377.9311189281999,369.4335360708871,375.84516004328316,189253000
3/13/2023,370.4331970214844,375.2683898395796,365.9056454879313,367.0207168016272,157790000
3/14/2023,376.5564880371094,378.20986562096294,372.05774388118834,375.3741210898015,149752400
3/15/2023,374.2013854980469,374.4032430136639,368.84713029743835,370.9427111182641,172996900
3/16/2023,380.7668151855469,381.1128859764341,371.327211458966,371.8366809364042,143254200
3/17/2023,376.3146667480469,380.5700299625412,374.92515919035674,379.43141471171157,140553400
3/20/2023,379.9330749511719,380.34801891979464,376.3917839300492,377.09616685031443,93055800
3/21/2023,384.9217834472656,385.40425039458904,381.7085370875222,383.3103308863294,91524200
3/22/2023,378.3602600097656,388.376279731483,378.3216838515816,384.7481478831017,111746600
3/23/2023,379.383056640625,385.2884471202859,376.6619361027595,381.2357131512333,119351300
3/24/2023,381.8726501464844,381.9594906772583,375.745313041757,378.09975447868356,107682400
3/27/2023,382.58673095703125,384.931543316979,381.6893492666869,384.15957833002693,74010400
3/28/2023,381.7278747558594,382.5866506547417,379.88484738613244,381.89189703603546,62871700
3/29/2023,387.2762756347656,387.5175091402753,384.69988883904426,385.9060563665928,77497900
3/30/2023,389.5438537597656,390.1710549480257,387.67187951037874,389.9201626937426,69840000
3/31/2023,395.0343933105469,395.3335205317909,390.36408625848367,390.4702443243022,112062600
4/3/2023,396.53961181640625,396.9448675779732,394.11761821973766,394.5132446662317,67391100
4/4/2023,394.33966064453125,397.4756967004807,392.95978239984845,397.1861987806899,66601500
4/5/2023,393.3070983886719,394.3685316622369,391.64741075567434,393.60622556838814,65200200
4/6/2023,394.8413391113281,395.12117821186206,391.4544114056551,392.50618591410193,63743300
4/10/2023,395.24664306640625,395.323854285077,391.73429825063636,392.35184076274294,63681000
4/11/2023,395.3527526855469,396.76154805541603,394.58081727814005,395.873825281643,59297900
4/12/2023,393.7413024902344,397.7168552613543,393.1527068916333,397.4273573961428,86420400
4/13/2023,398.97119140625,399.32821221134583,393.6833434228902,394.83161703505675,85814800
4/14/2023,397.99676513671875,400.5345468787987,395.6809288691115,398.3344980074534,78161500
4/17/2023,399.4248352050781,399.44412328655056,396.6747670514419,397.90988155708993,66436400
4/18/2023,399.6853332519531,401.14239312215904,398.30548459798973,401.0072882174601,63560000
4/19/2023,399.6178283691406,400.5248393452402,397.70724822108326,397.7651419121651,55227300
4/20/2023,397.4370422363281,399.19322927918245,395.8834830992031,396.79052346430586,75840400
4/21/2023,397.7458190917969,398.2089685800001,395.7870041880718,397.73616032830944,73457400
4/24/2023,398.16070556640625,398.58527886560444,396.2018908008796,397.54313369577346,64332100
4/25/2023,391.84039306640625,396.7422743683408,391.7824993811231,396.182596147338,97766700
4/26/2023,390.1807556152344,393.53873703125976,389.6211067696234,392.4580155035605,80447000
4/27/2023,397.94842529296875,398.2186056288377,392.47723668231237,392.72812893970786,92968400
4/28/2023,401.3450012207031,401.3546599841194,397.00279811610284,397.0606918017015,89433100
5/1/2023,400.9397888183594,402.97578569300146,400.70818460344674,400.9011832079652,62122300
5/2/2023,396.4335021972656,400.2739503234408,393.5194119627244,400.22568595239403,103998500
5/3/2023,393.71234130859375,399.35721082896305,393.47110782009463,396.93521718124856,91531800
5/4/2023,390.9237365722656,392.98868012756435,389.5824641073576,392.6606060841038,94901900
5/5/2023,398.16070556640625,399.2124800515957,394.31062848009987,394.57115004883383,87891800
5/8/2023,398.26690673828125,398.74937380733377,396.8581111419347,398.4888521911285,50046800
5/9/2023,396.5203552246094,397.63968229335507,396.2887804681279,396.71335381997807,49220100
5/10/2023,398.3730163574219,400.0037572082906,394.5325683537426,399.3668972208996,96142900
5/11/2023,397.67822265625,397.9676910543597,395.59396184752075,397.5045416173842,70157100
5/12/2023,397.15716552734375,399.13529781612647,394.72554254638004,398.9230111667802,70481500
5/15/2023,398.5274353027344,398.9326911272858,395.84491972814425,397.76512913138123,54289400
5/16/2023,395.8641662597656,398.3440536617969,395.8545074967587,397.4176958365766,57705500
5/17/2023,400.6695861816406,401.2774699124527,396.240542315304,397.89057133669587,87287000
5/18/2023,404.5293273925781,404.95390074612783,400.1292303171092,400.3511463104752,97177200
5/19/2023,403.9406433105469,405.96701048436694,402.7151878015802,405.4363085936401,103793300
5/22/2023,404.1047058105469,405.64860605306404,402.71519853702625,403.9599716044401,60745400
5/23/2023,399.56951904296875,404.0371682026997,399.1738925667831,402.45466229795704,86383500
5/24/2023,396.67474365234375,398.3440901959979,395.5071816719006,397.9581224571478,89213700
5/25/2023,400.10992431640625,401.56698425113296,397.948481325118,400.1967648529363,90961600
5/26/2023,405.29156494140625,406.0152654358038,400.6888403981192,400.76602216064424,93830000
5/30/2023,405.44598388671875,407.76181972765335,404.05647649266785,407.23111777674455,72216000
5/31/2023,403.1976623535156,404.5196171713142,401.6248152821385,403.61257689024336,110811800
6/1/2023,407.0284729003906,408.0899062054044,402.17485598730195,403.4292584266687,88865000
6/2/2023,412.9145812988281,413.70580481996393,409.0837920383036,409.6144939735416,91426200
6/5/2023,412.123291015625,414.55491393952155,411.41887863945146,413.26190599564785,65460200
6/6/2023,413.02069091796875,413.5513928288073,411.05221735044984,411.70839483792156,64022200
6/7/2023,411.5926208496094,414.55497554838854,411.16804749778333,413.416360399151,85373300
6/8/2023,414.0821228027344,414.53564295041497,410.88819369048633,411.6601290941159,61952800
6/9/2023,414.8251037597656,416.84181220366423,413.83122295827593,414.88299744160406,85742800
6/12/2023,418.5883483886719,418.6655595975771,415.08566278011017,415.8093632644941,76104300
6/13/2023,421.34814453125,421.9946339135943,419.38932940762055,420.05513631910844,95899700
6/14/2023,421.849853515625,423.6639342094121,418.38574387055274,421.6858312205728,100612100
6/15/2023,427.079833984375,428.3342365219858,420.9332085446694,421.0296783956768,110303100
6/16/2023,425.6250915527344,429.64443703691825,425.15052699072436,429.0730147226843,114165800
6/20/2023,423.4168701171875,424.56940938616935,421.3345614533151,423.67838900347647,76160400
6/21/2023,421.2473449707031,423.23279563093934,420.65653344768134,422.42893845991415,76982300
6/22/2023,422.7679748535156,422.8744976898845,419.9495827719529,420.28857012220664,70637200
6/23/2023,419.57177734375,421.36354199428746,418.85508330626743,419.3005934195541,92074500
6/26/2023,417.8575744628906,420.92776119205604,417.6154448665978,419.00041906375236,72823600
6/27/2023,422.4386291503906,423.05846547704135,418.2836774733641,418.73888224503673,72813700
6/28/2023,422.6517333984375,423.6686658346734,420.7340564410632,421.35389281030996,75636000
6/29/2023,424.3175964355469,424.48225757414235,421.8285265262779,422.23528771625286,67882300
6/30/2023,429.3247985839844,430.3126766273395,427.2231008300768,427.5427284266672,104964000
7/3/2023,429.8188171386719,430.0996662121284,428.69533217433224,428.97621080462665,32793400
7/5/2023,429.1795349121094,429.9156183055728,427.98824671850423,427.99794136005,58418400
7/6/2023,425.81878662109375,426.2449370649579,423.3006329683059,425.5863516723805,80658300
7/7/2023,424.7436828613281,428.7049486644266,424.5015532896236,424.8211808760998,86134200
7/10/2023,425.81878662109375,425.9931128326287,423.8139465179375,424.3853688047475,62443500
7/11/2023,428.5306396484375,429.02459348677553,425.60572474369303,426.5839377782571,64463800
7/12/2023,431.97857666015625,433.3926348395561,430.90353539722554,432.33695330463644,91924500
7/13/2023,435.4071044921875,436.20129662814134,433.3635449730267,433.7993604938544,72425200
7/14/2023,435.1359558105469,437.15046112494997,434.3708179806255,436.29818974063414,69815800
7/17/2023,436.6468200683594,437.7025015489115,434.9422182723966,434.9906619251845,52680200
7/18/2023,439.8913269042969,440.54021761031777,435.88164697449844,436.317492030114,80668200
7/19/2023,440.86956787109375,442.0608265336728,439.8138568520883,440.6855470187412,65891700
7/20/2023,437.94464111328125,440.7727278339868,437.2279469585864,439.87201281954555,70591600
7/21/2023,437.94464111328125,439.87201281954555,437.93497602797174,439.6686026755085,71275600
7/24/2023,439.9010314941406,440.7145833337671,438.0608230459974,439.09714473903944,54023400
7/25/2023,441.10198974609375,442.36105174998073,439.58140887722743,439.6298525277362,55191200
7/26/2023,441.1698303222656,442.6032186524467,439.1068813802226,440.16256290012274,71052900
7/27/2023,438.2449035644531,444.97611860827,437.3344938577742,444.5693278546494,92194400
7/28/2023,442.5354309082031,443.3683425271831,438.2448720243851,441.5281635177411,80011800
7/31/2023,443.3780517578125,443.73639884087777,441.69280962360494,443.0100100324472,62040400
8/1/2023,442.1092529296875,442.8550013949116,441.1503996951611,441.9058428017626,55291500
8/2/2023,435.9591369628906,439.24239855393273,435.2036938887438,438.9809092594777,93933400
8/3/2023,434.7098083496094,436.5984311098676,433.28608507597204,433.9350054287447,64276100
8/4/2023,432.7437438964844,438.6420179502762,432.2207356362788,436.5306547369659,100128900
8/7/2023,436.5208435058594,436.67580996959924,433.88647273594347,434.5838070443574,58357500
8/8/2023,434.6225891113281,436.5112116276927,431.2521347714645,433.9736688423559,71361300
8/9/2023,431.717041015625,435.0584410413958,430.9519032671321,434.89377992203646,78789600
8/10/2023,431.8720397949219,437.47976956144277,430.7001408163222,434.08026054677345,93005500
8/11/2023,431.62017822265625,432.63714018056567,429.3925979360924,429.99307455820093,68690900
8/14/2023,434.0028076171875,434.0028076171875,430.3902525554547,430.70018556678906,47867400
8/15/2023,428.94708251953125,432.579026131367,428.37563071458953,432.22064953392635,75707500
8/16/2023,425.7994384765625,430.19649067911223,425.6928860842807,428.5306378687395,80107200
8/17/2023,422.5549011230469,427.5330703308015,422.0318929109953,427.2715810031936,95711300
8/18/2023,422.7582702636719,423.79459201752337,419.3781505964978,419.7268030238674,98852000
8/21/2023,425.5088195800781,426.25456801870916,421.6153867167136,423.7751635748503,68719000
8/22/2023,424.3563537597656,427.29096348654963,423.79462606271034,427.29096348654963,64994200
8/23/2023,429.0826721191406,429.70253803409815,425.27640219751186,425.4216740348195,68441000
8/24/2023,423.13604736328125,431.2037931908301,423.10696343469795,430.69047958543786,88517300
8/25/2023,426.1190185546875,427.40713495192443,421.30548118508113,424.8696216104319,102325100
8/28/2023,428.8211975097656,429.4410338891343,426.1190230158921,428.31754904739176,61595400
8/29/2023,435.0197448730469,435.30062349579674,428.53065951997604,428.71468038762214,83081900
8/30/2023,436.8114929199219,437.4507186105633,434.65168624806546,435.35871532032854,69053900
8/31/2023,436.1722717285156,438.5741784682446,435.98825086612203,437.4313338384164,66084600
9/1/2023,436.98583984375,439.38777622934856,435.5233675326761,438.90351700653866,58944100
9/5/2023,435.09716796875,436.85987843456763,435.0293941483985,436.5402803885754,55166200
9/6/2023,432.1722717285156,434.39018708961373,429.838138891174,434.2836346985003,70758500
9/7/2023,430.8454284667969,431.52337363207397,428.8115338572922,429.16018630397696,70355400
9/8/2023,431.4942932128906,433.0342338731247,430.53546948555345,430.89381655306994,61659700
9/11/2023,434.33209228515625,434.6419957128025,432.41441519511204,434.1286821383693,60180100
9/12/2023,431.94952392578125,434.4095690069945,431.36843651488084,432.8793228968955,67565400
9/13/2023,432.453125,433.61532925118615,431.0681213376737,432.17224641097573,60199300
9/14/2023,436.18194580078125,436.87928025242013,433.6250725159966,434.9325783074241,83430800
9/15/2023,430.92669677734375,434.9213639440362,430.4893439452129,434.5909096949505,111848900
9/18/2023,431.17938232421875,432.48177122246517,430.13940510883424,430.6156436055034,55752200
9/19/2023,430.2852478027344,430.84898659799615,427.59299907972445,430.256090945124,66514600
9/20/2023,426.3294982910156,431.9667083112921,426.1253706254072,431.54878346264013,82562600
9/21/2023,419.2829284667969,423.7343763843457,419.1274153539834,423.471964690838,104095800
9/22/2023,418.3401184082031,421.9168307442946,417.922163972963,420.31314452968047,100829700
9/25/2023,420.099365234375,420.1382212681615,416.6878647901077,417.1252472895092,70874500
9/26/2023,413.9275207519531,417.75694552801576,413.091641554904,417.0474225773536,96168400
9/27/2023,414.0927734,415.66733259102807,410.4383190788538,415.1035938461481,104705800
9/28/2023,416.49346923828125,418.1749270371919,412.9459133257919,413.5388089482658,92258300
9/29/2023,415.48260498046875,419.729954349745,413.9566605710454,419.55501324398796,115111300
10/2/2023,415.3174133300781,416.5712173953041,412.54739350922256,414.6467760157312,83798600
10/3/2023,409.75787353515625,415.3756539128062,408.3874422932355,413.13048752910913,103760600
10/4/2023,412.7417907714844,413.49016980797626,408.7568525933047,410.2244834730011,87453000
10/5/2023,412.58624267578125,413.4318210422045,409.34971346962845,412.4501575928168,70142700
10/6/2023,417.48480224609375,419.0301747224433,408.7957044273052,410.12725010221135,113273300
10/9/2023,420.1576843261719,420.7311222733579,415.0258699966629,415.57985026561204,80374400
10/10/2023,422.3445129394531,424.94929081738496,420.39091470045764,420.7894114868797,78607300
10/11/2023,424.07452392578125,424.32720675947064,421.02263495712657,423.4136154975306,62451700
10/12/2023,421.4892272949219,425.0659400566885,419.1274329708011,424.6869009279122,81154200
10/13/2023,419.3898010253906,424.20088940216954,417.8152716398533,422.9956702679193,95143100
10/16/2023,423.8023376464844,424.87147155383155,421.40165818861345,421.6446418193247,75433200
10/17/2023,423.7829284667969,425.8434548063301,420.313144365616,420.6630265965554,75324700
10/18/2023,418.1359558105469,422.96647172620357,417.0473938567801,422.00426601012197,93559800
10/19/2023,414.4621276855469,420.6728049658076,413.7817911582514,418.8552917318818,121323000
10/20/2023,409.36920166015625,414.56905852945084,409.26227341338165,414.024777439766,123919900
10/23/2023,408.6596374511719,412.5376769009492,406.07428770501764,407.8334870607581,92035100
10/24/2023,411.7406921386719,412.89729677768196,408.931786683621,410.7881854768129,78564200
10/25/2023,405.8312683105469,410.0786473016962,405.316144174292,410.0494904510059,94223200
10/26/2023,400.97161865234375,405.61746498467414,400.04829855300767,404.76218742791497,115156800
10/27/2023,399.15411376953125,402.9641106372074,397.72536865178915,402.5656138725483,107367700
10/30/2023,403.92633056640625,404.9857358094935,400.65091543681416,401.9533043501809,86562700
10/31/2023,406.46307373046875,406.7837991071731,402.58503439104294,404.4997467967024,79665200
11/1/2023,410.7978516,411.6142730074818,406.9003846098893,407.43496639746087,98068100
11/2/2023,418.67059326171875,418.8261063702263,414.58845573140115,414.60788374705487,94938900
11/3/2023,422.4902648925781,424.0453662261893,420.8574218397773,420.98377808691504,100167800
11/6/2023,423.4622802734375,423.90936198149177,421.50868181133393,423.2484534285252,67831700
11/7/2023,424.6673889160156,425.30886932835017,422.3153237318798,423.4621994716184,64256100
11/8/2023,424.9784240722656,425.7948456157836,422.66521486841896,425.2699926017036,61746000
11/9/2023,421.66412353515625,426.1641856948334,421.2364699177512,426.12530000386255,83174400
11/10/2023,428.2441101074219,428.5551363127825,421.6543943944366,423.74407761206675,89462200
11/13/2023,427.8359069824219,428.9438970364139,426.11559336599885,426.90285804309843,52236100
11/14/2023,436.13623046875,437.4288904558255,433.5703088478159,433.7938644872594,97176900
11/15/2023,437.0595397949219,438.7118404641815,436.20423260900355,437.47746455042164,77327600
11/16/2023,437.59417724609375,437.9149026510406,435.54337957445466,436.612513692767,66665800
11/17/2023,438.1383972167969,438.7507207474031,436.6804953481496,437.6038154016392,83133200
11/20/2023,441.51104736328125,442.35662577021293,437.8759915717595,437.8857204098918,69936200
11/21/2023,440.5487976074219,441.3846768102291,439.27556561921335,440.4613270503416,49244600
11/22/2023,442.2497253417969,443.57157198394486,441.1514640241976,442.2108693090085,59394900
11/24/2023,442.52178955078125,442.7161883255682,441.9678093987068,442.2982635869737,29737400
11/27/2023,441.7248840332031,442.70651789043535,441.33608643233896,441.89009631858715,50506000
11/28/2023,442.16229248046875,443.4646815561862,440.77243283187806,441.33614196631544,62115000
11/29/2023,441.8511962890625,445.4570951907533,441.45272918496346,444.3199186012006,63146000
11/30/2023,443.5909423828125,443.9408542601143,440.6168249006515,442.69677916732206,79752700
12/1/2023,446.2152099609375,446.7497621614447,442.385785013724,442.97865092115586,89183400
12/4/2023,443.872802734375,446.23459662926416,441.58875055448476,442.8133976086151,72430900
12/5/2023,443.785400390625,444.7476062747075,442.1039426420814,442.48301142132226,69793500
12/6/2023,441.99700927734375,445.9624895836762,441.5596268220381,445.9333327307286,69124700
12/7/2023,445.36956787109375,446.0207473923456,443.4840125205435,444.08660718000203,66995400
12/8/2023,447.2843322753906,447.81888446185815,444.3782275382068,444.6212111977086,83194400
12/11/2023,449.0240783691406,449.1990491481444,446.5748137350945,446.78864054401777,65002200
12/12/2023,451.07489013671875,451.17208953676845,447.6731187626275,448.67421029484495,68327600
12/13/2023,457.2952880859375,457.54800060597285,451.0943397950226,451.4539508974767,93278000
12/14/2023,458.7629089355469,460.43463781217446,456.08035966207416,459.23914744875873,119026000
12/15/2023,458.00750732421875,459.3444814019504,456.15335034862125,458.1636509343483,141553700
12/18/2023,460.5838317871094,461.5694752957874,458.5540244200266,459.61772484302196,70375300
12/19/2023,463.3846130371094,463.4626997368389,461.0522866109777,461.1303435293572,55761800
12/20/2023,456.96337890625,464.41905073476056,456.5339913904281,462.5258502644597,102921000
12/21/2023,461.2962646484375,461.5695085402511,457.5293705169891,459.9592904756651,86667500
12/22/2023,462.22332763671875,463.9116026187795,460.3203886798005,462.4282531099421,67160400
12/26/2023,464.17510986328125,465.08266680219026,462.55515318900285,462.6332398955009,55387000
12/27/2023,465.01434326171875,465.16071859872636,463.4334300593357,463.9701495554804,68000300
